branchCode,branchName
0530384410,"Electronics and Computer
Engineering"
0532261210,Mechanical Engineering
0533037210,"Electronics and
Telecommunication Engg"
0533099510,"Artificial Intelligence and
Data Science"
0533137210,"Electronics and
Telecommunication Engg"
0538029310,Electrical Engineering
0538037210,"Electronics and
Telecommunication Engg"
0538099510,"Artificial Intelligence and
Data Science"
0538124210,"Computer Science and
Engineering"
0538199510,"Artificial Intelligence and
Data Science"
0538226310,"Artificial Intelligence (AI)
and Data Science"
0538261210,Mechanical Engineering
0538237210,"Electronics and
Telecommunication Engg"
0539092110,"Artificial Intelligence and
Machine Learning"
0539992110,"Artificial Intelligence and
Machine Learning"
0539919110,Civil Engineering
0540184410,"Electronics and Computer
Engineering"
0540126310,"Artificial Intelligence (AI)
and Data Science"
0540837210,"Electronics and
Telecommunication Engg"
0540937210,"Electronics and
Telecommunication Engg"
0540961210,Mechanical Engineering
0541137210,"Electronics and
Telecommunication Engg"
0541826310,"Artificial Intelligence (AI)
and Data Science"
0543384410,"Electronics and Computer
Engineering"
0543392110,Artificial Intelligence and Machine Learning
0544992110,"Artificial Intelligence and
Machine Learning"
0550937210,"Electronics and
Telecommunication Engg"
0600721970U,Robotics and Automation
0600792170U,"Artificial Intelligence and
Machine Learning"
0600724670U,Information Technology
0600724270U,"Computer Science and
Engineering"
0612291210,"Computer Science and
Engineering(Data Science)"
0612237210,"Electronics and
Telecommunication Engg"
0613837210,"Electronics and
Telecommunication Engg"
0613826310,Artificial Intelligence (AI) and Data Science
0613984410,"Electronics and Computer
Engineering"
0613992110,"Artificial Intelligence and
Machine Learning"
0613937210,"Electronics and
Telecommunication Engg"
0613999510,"Artificial Intelligence and
Data Science"
0614126210,"Computer Science and
Business Systems"
0614124610,Computer Engineering
0614137210,"Electronics and
Telecommunication Engg"
0614499510,"Artificial Intelligence and
Data Science"
0614492110,"Artificial Intelligence and
Machine Learning"
0614437210,"Electronics and
Telecommunication Engg"
0614537210,"Electronics and
Telecommunication Engg"
0614526310,Artificial Intelligence (AI) and Data Science
0614691210,"Computer Science and
Engineering(Data Science)"
0614691110,"Computer Science and
Engineering(Artificial"
0614692710,"Computer Engineering
(Software Engineering)"
0614637210,"Electronics and
Telecommunication Engg"
0614937210,"Electronics and
Telecommunication Engg"
0614919110,Civil Engineering
0614984410,"Electronics and Computer
Engineering"
0614992110,"Artificial Intelligence and
Machine Learning"
0614999510,"Artificial Intelligence and
Data Science"
0615591210,"Computer Science and
Engineering(Data Science)"
0615526010,"Computer Science and
Engineering (Cyber"
0615591110,"Computer Science and
Engineering(Artificial"
0615537210,"Electronics and
Telecommunication Engg"
0615524610,Computer Engineering
0615591310,"Computer Science and
Engineering (Artificial"
0615637210,"Electronics and
Telecommunication Engg"
0615699510,"Artificial Intelligence and
Data Science"
0617591110,"Computer Science and
Engineering(Artificial"
0617524590L,Computer Engineering
0617537210,Electronics and Telecommunication Engg
0617737210,"Electronics and
Telecommunication Engg"
0617837210,"Electronics and
Telecommunication Engg"
0617999510,"Artificial Intelligence and
Data Science"
0617961210,Mechanical Engineering
0617937210,"Electronics and
Telecommunication Engg"
0618237210,"Electronics and
Telecommunication Engg"
0618337210,"Electronics and
Telecommunication Engg"
0618437210,"Electronics and
Telecommunication Engg"
0618424610,Computer Engineering
0618537210,"Electronics and
Telecommunication Engg"
0618737210,"Electronics and
Telecommunication Engg"
0620362410,Mechatronics Engineering
0620399510,"Artificial Intelligence and
Data Science"
0620326610,"Robotics and Artificial
Intelligence"
0620699510,"Artificial Intelligence and
Data Science"
0620637210,"Electronics and
Telecommunication Engg"
0620746610,"Instrumentation
Engineering"
0620761210,Mechanical Engineering
0620737210,"Electronics and
Telecommunication Engg"
0620799510,"Artificial Intelligence and
Data Science"
0621491110,"Computer Science and
Engineering(Artificial"
0621437210,"Electronics and
Telecommunication Engg"
0621456810,"Computer Science and
Information Technology"
0621429310,Electrical Engineering
0621724210,"Computer Science and
Engineering"
0621737210,"Electronics and
Telecommunication Engg"
0621726310,"Artificial Intelligence (AI)
and Data Science"
0621792110,"Artificial Intelligence and
Machine Learning"
0621784410,"Electronics and Computer
Engineering"
0621924210,"Computer Science and
Engineering"
0621937210,"Electronics and
Telecommunication Engg"
0622019110,Civil Engineering
0622037210,"Electronics and
Telecommunication Engg"
0622024210,"Computer Science and
Engineering"
0622224210,"Computer Science and
Engineering"
0622226310,"Artificial Intelligence (AI)
and Data Science"
0622237210,"Electronics and
Telecommunication Engg"
0622288610,"Man Made Textile
Technology"
0622289010,Textile Chemistry
0622291110,"Computer Science and
Engineering(Artificial"
0622399510,"Artificial Intelligence and
Data Science"
0622337210,"Electronics and
Telecommunication Engg"
0622324210,"Computer Science and
Engineering"
0625024210,"Computer Science and
Engineering"
0625037210,"Electronics and
Telecommunication Engg"
0625091210,"Computer Science and
Engineering(Data Science)"
0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0626584410,"Electronics and Computer
Engineering"
0626561510,"Mechanical & Automation
Engineering"
0626537210,"Electronics and
Telecommunication Engg"
0626524210,"Computer Science and
Engineering"
0626724210,"Computer Science and
Engineering"
0626737210,"Electronics and
Telecommunication Engg"
0626726210,"Computer Science and
Business Systems"
0626791110,"Computer Science and
Engineering(Artificial"
0626719110,Civil Engineering
0626792210,"Civil and Environmental
Engineering"
0626837210,"Electronics and
Telecommunication Engg"
0626826210,"Computer Science and
Business Systems"
0626824210,"Computer Science and
Engineering"
0626937210,"Electronics and
Telecommunication Engg"
0626924210,"Computer Science and
Engineering"
0626992510,"Computer Science and
Engineering (Artificial"
0626992610,"Electrical and Computer
Engineering"
0626990010,"Electronics and Computer
Science"
0626961210,Mechanical Engineering
0626946410,"Instrumentation and
Control Engineering"
0627024210,"Computer Science and
Engineering"
0627099510,"Artificial Intelligence and
Data Science"
0627037210,"Electronics and
Telecommunication Engg"
0627137210,"Electronics and
Telecommunication Engg"
0627126310,"Artificial Intelligence (AI)
and Data Science"
0627184410,"Electronics and Computer
Engineering"
0627299510,Artificial Intelligence and Data Science
0627246610,"Instrumentation
Engineering"
0627237210,"Electronics and
Telecommunication Engg"
0627391110,"Computer Science and
Engineering(Artificial"
0627346410,"Instrumentation and
Control Engineering"
0627337210,"Electronics and
Telecommunication Engg"
0627392710,"Computer Engineering
(Software Engineering)"
0627361210,Mechanical Engineering
0627391310,"Computer Science and
Engineering (Artificial"
0627392010,"Computer Science and
Engineering (Internet of"
0627399510,"Artificial Intelligence and
Data Science"
0627391210,"Computer Science and
Engineering(Data Science)"
0627484110,"Printing and Packing
Technology"
0627499510,"Artificial Intelligence and
Data Science"
0627437210,"Electronics and
Telecommunication Engg"
0627537210,Electronics and Telecommunication Engg
0627624550F,Computer Engineering
0627646450F,"Instrumentation and
Control Engineering"
0627637250F,"Electronics and
Telecommunication Engg"
0627661250F,Mechanical Engineering
0627624650F,Information Technology
0627726310,"Artificial Intelligence (AI)
and Data Science"
0627737210,"Electronics and
Telecommunication Engg"
0627724210,Computer Science and Engineering
0627862510,"Mechanical
Engineering[Sandwich]"
0627837810,"Electronics Engineering (
VLSI Design and"
0627892110,"Artificial Intelligence and
Machine Learning"
0627837210,"Electronics and
Telecommunication Engg"
0628124510,Computer Engineering
0628137210,"Electronics and
Telecommunication Engg"
0628246610,"Instrumentation
Engineering"
0628299510,"Artificial Intelligence and
Data Science"
0628237210,"Electronics and
Telecommunication Engg"
0628326310,"Artificial Intelligence (AI)
and Data Science"
0628392010,"Computer Science and
Engineering (Internet of"
0628350310,Food Technology
0628324210,"Computer Science and
Engineering"
0628437210,"Electronics and
Telecommunication Engg"
0628499510,"Artificial Intelligence and
Data Science"
0628524650F,Information Technology
0628537250F,"Electronics and
Telecommunication Engg"
0628524550F,Information Technology
0628891110,"Computer Science and
Engineering(Artificial"
0628837210,"Electronics and
Telecommunication Engg"
0628824210,"Computer Science and
Engineering"
0629337210,"Electronics and
Telecommunication Engg"
0629324210,"Computer Science and
Engineering"
0629892110,"Artificial Intelligence and
Machine Learning"
0629837210,Electronics and Telecommunication Engg
0629899510,"Artificial Intelligence and
Data Science"
0629884410,"Electronics and Computer
Engineering"
0630337210,"Electronics and
Telecommunication Engg"
0630399510,"Artificial Intelligence and
Data Science"
0630324210,"Computer Science and
Engineering"
0630492610,"Electrical and Computer
Engineering"
0630424210,"Computer Science and
Engineering"
0630437210,Electronics and Telecommunication Engg
0630492110,"Artificial Intelligence and
Machine Learning"
0630524210,"Computer Science and
Engineering"
0630737210,"Electronics and
Telecommunication Engg"
0630837210,"Electronics and
Telecommunication Engg"
0630861210,Mechanical Engineering
0631024210,"Computer Science and
Engineering"
0631099510,"Artificial Intelligence and
Data Science"
0631037210,"Electronics and
Telecommunication Engg"
0631091310,"Computer Science and
Engineering (Artificial"
0631137210,"Electronics and
Telecommunication Engg"
0631337210,"Electronics and
Telecommunication Engg"
0631324510,Computer Engineering
0631584410,"Electronics and Computer
Engineering"
0631524210,"Computer Science and
Engineering"
0631592110,"Artificial Intelligence and
Machine Learning"
0631724210,"Computer Science and
Engineering"
0631784410,"Electronics and Computer
Engineering"
0631799510,"Artificial Intelligence and
Data Science"
0631884410,"Electronics and Computer
Engineering"
0631829310,Electrical Engineering
0631824210,"Computer Science and
Engineering"
0631826310,"Artificial Intelligence (AI)
and Data Science"
0631926310,"Artificial Intelligence (AI)
and Data Science"
0631937210,"Electronics and
Telecommunication Engg"
0632037210,"Electronics and
Telecommunication Engg"
0632037810,Electronics and Telecommunication Engg
0632092810,"Electronics and
Communication(Advanced"
0632124210,"Computer Science and
Engineering"
0632137210,"Electronics and
Telecommunication Engg"
0632199510,"Artificial Intelligence and
Data Science"
0632292110,"Artificial Intelligence and
Machine Learning"
0632237210,"Electronics and
Telecommunication Engg"
0632437210,"Electronics and
Telecommunication Engg"
0632426310,Artificial Intelligence (AI) and Data Science
